HIP,new_RA,new_DE,new_Distance,new_Vmag,new_BTmag,new_VTmag,new_Hpmag
98337,297.9865857,20.86232346,85.96735352,3.559402593,5.611402593,3.742402593,3.670902593
85727,260.4006871,-57.34391875,56.39269802,3.561355119,3.440355119,3.541355119,3.529455119
50372,159.0818164,44.88729017,43.40338131,3.562966703,3.613966703,3.559966703,3.571566703
42536,131.675945,-52.50845009,149.3359509,3.565248932,3.353248932,3.533248932,3.502348932
82545,252.6987281,-36.73547467,158.8846586,3.565556622,3.309556622,3.529556622,3.488456622
13209,41.76394928,31.40430155,47.92613489,3.56632859,3.44532859,3.55232859,3.53942859
116727,300.4712576,80.21765994,16.28470642,3.5705897,4.9095897,3.6945897,3.7372897
27654,90.61319665,-17.89201898,31.54888333,3.570650644,4.839650644,3.699650644,3.736850644
20205,65.61183779,19.61892543,45.5673188,3.571871666,4.826871666,3.678871666,3.734171666
37740,119.5225016,28.06817474,44.0958196,3.574984275,4.771984275,3.678984275,3.733484275
59774,191.3591552,56.79320495,28.11435349,3.577653107,3.678653107,3.571653107,3.592953107
55282,172.128611,-12.12251338,60.25845093,3.580163872,5.026163872,3.712163872,3.738063872
17440,56.56317098,-67.49146238,27.15755944,3.582856414,5.043856414,3.705856414,3.744756414
75177,230.5633677,-34.20069187,100.7500737,3.584054303,5.594054303,3.759054303,3.704954303
86929,264.8492633,-63.13566069,112.4325642,3.584404953,5.101404953,3.697404953,3.744404953
7097,21.95508606,17.33036123,88.75459535,3.585611972,4.831611972,3.700611972,3.757011972
41312,137.6419695,-65.11783573,30.53092286,3.594453286,5.054453286,3.719453286,3.756353286
17847,57.37333179,25.75032678,115.3987176,3.595909024,3.503909024,3.589909024,3.584309024
44471,137.5974966,48.02600866,131.3799858,3.597917943,3.606917943,3.599917943,3.605717943
66249,206.7380612,5.406255412,24.85192588,3.60103879,3.75803879,3.61303879,3.63573879
33018,105.5483204,36.8735758,60.40793684,3.604701946,3.757701946,3.624701946,3.645201946
73555,225.9006704,40.61906342,70.71198636,3.604853403,4.811853403,3.702853403,3.761753403
15474,49.72687929,-20.68217886,75.80957327,3.605637013,5.688637013,3.825637013,3.635937013
37819,116.7112803,-37.79438307,422.9966287,3.607023841,5.834023841,3.808023841,3.707023841
95501,283.8778489,11.40388954,17.24722281,3.609832374,4.001832374,3.654832374,3.690632374
49841,156.9097921,-8.083461775,35.18716191,3.611569157,4.908569157,3.722569157,3.776369157
100064,300.2858985,-7.925901176,33.81463903,3.611853756,4.816853756,3.715853756,3.770653756
7607,22.25631631,52.24115044,53.85445057,3.612272168,5.279272168,3.754272168,3.773772168
19747,64.5328274,-41.99364495,32.2664956,3.617884998,5.035884998,3.748884998,3.780284998
110960,332.5232371,4.694401038,31.32696661,3.623211575,4.616211575,4.124211575,3.718211575
114341,345.2675659,-19.49622937,69.80580059,3.623884653,5.208884653,3.764884653,3.792284653
112724,331.9509536,68.6261329,37.52075347,3.627986797,4.984986797,3.748986797,3.798386797
34481,116.3959714,-71.15013016,40.5483332,3.630391629,4.923391629,3.726391629,3.779891629
113726,344.5852197,43.00713678,213.368285,3.630753868,3.539753868,3.634753868,3.614853868
82729,252.2670121,-37.94397788,46.3799112,3.630944121,5.449944121,3.783944121,3.776044121
2072,359.3358075,-41.66474444,20.56547672,3.63814943,3.87214943,3.67314943,3.70274943
76470,234.2440896,-24.83301898,60.86218591,3.643107803,5.458107803,3.801107803,3.790207803
88714,271.2024909,-49.49112594,309.9351965,3.645633848,3.532633848,3.648633848,3.628333848
103227,312.183473,-57.89798644,182.9199654,3.647291879,5.251291879,3.768291879,3.811291879
86263,262.1269521,-10.18384935,33.9912867,3.648737623,3.975737623,3.674737623,3.716237623
77516,237.22819,-0.321707173,50.28532393,3.652089647,3.636089647,3.658089647,3.653189647
21594,70.88751398,-10.78100047,30.49649879,3.655244005,5.083244005,3.789244005,3.820044005
114971,345.8099023,7.118506526,39.31891414,3.655747768,,,3.803947768
106985,321.3459581,-13.27722546,41.96022283,3.657679392,4.049679392,3.685679392,3.733679392
38414,119.7586878,-39.89112054,103.1969153,3.657789262,4.973789262,3.776789262,3.812289262
53253,172.0383572,-54.2897495,28.09620867,3.662032361,4.855032361,3.770032361,3.823232361
16083,51.70244504,12.31919318,66.04319724,3.662770727,3.577770727,3.652770727,3.640970727
8645,26.99287568,-8.756168768,76.69092708,3.663848589,5.116848589,3.781848589,3.830548589
42828,131.5740105,-32.77689617,257.180121,3.664123505,3.443123505,3.641123505,3.602923505
22549,72.92817951,6.023700629,383.8956419,3.66756473,3.45856473,3.63956473,3.61116473
74666,229.2878678,34.36039306,39.3923233,3.668189987,4.896189987,3.785189987,3.834989987
31592,105.449399,-13.14816372,17.44014774,3.670334286,5.036334286,3.790334286,3.840334286
76600,234.6498017,-28.3039113,137.4653232,3.67648566,3.46348566,3.64448566,3.61638566
47854,147.0129589,-62.34670134,460.7367135,3.679532856,5.345532856,3.820532856,3.930932856
21393,69.62062017,-29.67986814,60.54261585,3.688711055,4.915711055,3.796711055,3.851711055
23453,75.92719646,41.91583214,241.4302378,3.688960016,5.252960016,3.890960016,3.853860016
81833,249.2474825,39.55892745,37.93150207,3.695211231,4.863211231,3.798211231,3.856311231
17499,56.27622647,25.85749681,112.3517878,3.695313298,3.561313298,3.670313298,3.661013298
20455,66.45594903,21.61691929,45.41950458,3.697090271,4.951090271,3.795090271,3.857890271
22797,73.68582267,2.815618597,409.1763897,3.697584199,3.464584199,3.661584199,3.634584199
50954,183.1735414,-66.62091418,14.17878881,3.698565411,4.125565411,3.738565411,3.783865411
44511,138.3536768,-46.15483576,92.70174074,3.701701745,5.246701745,3.834701745,3.872801745
2920,8.246638967,54.83240139,184.1688603,3.702044216,3.443044216,3.659044216,3.623244216
9487,29.02380237,6.57068606,40.47181315,3.706477542,3.615477542,3.559477542,3.714577542
112961,341.9539127,-6.40265791,118.9074962,3.709271179,5.831271179,3.917271179,3.786471179
97365,295.8312124,19.37917754,139.3492239,3.711179668,5.578179668,4.013179668,3.867579668
114996,336.624526,-56.38487338,19.39591847,3.713831014,4.195831014,3.765831014,3.809431014
765,358.208566,-44.76488755,40.03479018,3.727102663,5.034102663,3.840102663,3.892302663
71053,218.9480605,31.47475679,49.10836954,3.729980325,5.430980325,3.881980325,3.893080325
13701,43.42374335,-5.656862579,37.94911653,3.730952275,5.139952275,3.861952275,3.899252275
104060,315.6617018,44.18033111,363.0650656,3.732321159,5.849321159,3.910321159,3.846621159
51986,167.1599929,-42.8687428,25.28455359,3.736559114,4.097559114,3.769559114,3.806359114
26069,83.9149978,-62.64061229,315.137386,3.737147882,4.752147882,3.827147882,3.880147882
30867,97.69746618,-6.398321299,209.6749044,3.737442262,3.577442262,3.719442262,3.769542262
101769,304.4864079,18.80050608,31.33738333,3.744889388,4.264889388,3.780889388,3.827889388
68756,212.4441371,63.74927418,98.07301417,3.746067206,3.685067206,3.720067206,3.721267206
40702,159.5868588,-75.24722668,16.93379169,3.74858666,4.23858666,3.80358666,3.84738666
82363,251.5317008,-56.9579461,95.19775117,3.750387094,5.808387094,3.929387094,3.856387094
105881,320.3400157,-21.26192598,121.269535,3.75517807,5.01117807,3.84417807,3.90977807
26549,84.90561334,-2.195401558,349.757144,3.75542467,3.49542467,3.75042467,3.66652467
30277,97.22187089,-32.54637368,69.70205231,3.757741319,4.846741319,3.850741319,3.900941319
105858,288.0924512,-50.7651769,7.491970337,3.760128937,4.356128937,3.834128937,3.879728937
7083,19.97179299,-49.04628647,41.75560709,3.760442665,5.021442665,3.881442665,3.929142665
37229,115.7714017,-26.0803771,137.0006674,3.764235635,3.572235635,3.735235635,3.708135635
42570,130.3796269,-46.56942559,950.0826025,3.764753323,4.623753323,3.880753323,3.923753323
50191,159.8692349,-37.77325598,30.3162103,3.765040448,3.836040448,3.762040448,3.780340448
20885,67.91896047,19.85583497,46.77059474,3.765516048,4.979516048,3.872516048,3.929816048
17529,56.34735695,43.8107616,170.5031991,3.768150739,4.290150739,3.821150739,3.869850739
17651,57.22444068,-17.99582455,14.56603234,3.769488156,4.275488156,3.819488156,3.865888156
28358,93.69639024,58.42953828,44.06330542,3.769696441,5.075696441,3.891696441,3.940096441
81065,245.2551665,-75.23269075,46.98496919,3.77219919,4.94519919,3.88019919,3.93249919
25859,83.88351184,-34.92829587,81.61181389,3.772647467,5.252647467,3.908647467,3.944047467
13268,42.54387232,56.39574792,408.871416,3.773764173,5.935764173,3.955764173,3.899764173
37504,127.2466282,-72.90228225,38.2910869,3.77887489,5.11987489,3.91687489,3.95597489
114421,344.057376,-44.06164745,54.21882328,3.782012,5.066012,3.897012,3.951412
43783,136.9379715,-60.0802751,93.26075582,3.784076106,3.661076106,3.765076106,3.748676106
14146,44.58368102,-20.33658271,23.05554631,3.784206507,4.005206507,3.817206507,3.837006507
18907,61.27082519,10.33094673,37.41054919,3.785417171,3.831417171,3.778417171,3.795717171
102618,309.8223811,-7.353967493,70.58447693,3.786516393,3.793516393,3.777516393,3.788316393
36046,115.2880554,32.09253229,38.73815634,3.787193558,5.108193558,3.908193558,3.957893558
102422,292.1376695,62.93583509,17.08942164,3.790735151,4.970735151,3.905735151,3.949935151
57399,179.5381871,48.36581024,62.99140188,3.792172978,5.349172978,3.936172978,3.957172978
77233,236.4075717,17.46270817,50.16520317,3.794930126,3.898930126,3.812930126,3.828530126
93683,283.2928661,-17.75700811,43.26242378,3.79496932,5.11296932,3.91396932,3.95646932
72370,223.1451255,-77.65508388,124.09973,3.79522012,5.66222012,3.94522012,3.94482012
51232,157.8485897,-58.40471851,317.6082437,3.797180519,4.177180519,3.845180519,3.882480519
61199,191.4497426,-70.61776554,97.46429592,3.799375102,3.615375102,3.775375102,3.749675102
14668,46.57879876,50.92946423,34.5911037,3.80055278,5.06055278,3.91155278,3.96695278
101958,307.8778835,17.6564455,75.19815893,3.810732516,3.754732516,3.806732516,3.805732516
99675,302.915554,46.89037772,417.4529697,3.813122987,5.362122987,3.954122987,3.925422987
61622,193.1044814,-44.01057649,39.84036564,3.821246611,3.893246611,3.829246611,3.846446611
51069,158.517627,-14.84371935,75.98964098,3.826748789,5.764748789,3.989748789,3.953448789
68245,210.1413713,-40.69058695,142.7434075,3.831370389,3.558370389,3.786370389,3.746170389
98495,287.4402455,-69.10970888,30.5370452,3.831947861,3.804947861,3.810947861,3.815047861
19893,66.59491405,-52.8832394,16.69097643,3.834880756,4.208880756,3.868880756,3.908680756
8832,27.23965996,22.28926164,61.37311655,3.835055323,4.563055323,4.587055323,3.813455323
17448,56.09400487,32.74176385,451.6657777,3.836047297,3.871047297,3.853047297,3.854347297
110395,332.3425196,1.677892769,47.9363578,3.84002755,3.78602755,3.82402755,3.82232755
89341,273.4296365,-21.03910658,9091.872121,3.840230019,4.063230019,3.859230019,3.873130019
51624,158.2868065,9.386130733,1755.439882,3.841304083,3.653304083,3.827304083,3.797804083
17573,56.52223234,26.16677468,109.1080392,3.844924743,3.769924743,3.839924743,3.834024743
79664,243.5642639,-62.63997387,189.3439644,3.847053847,5.253053847,3.961053847,4.011853847
5348,15.17117313,-55.40631909,82.4693086,3.85495452,3.76895452,3.87295452,3.83685452
80170,244.9755627,20.59407094,63.2076235,3.856128993,4.201128993,3.886128993,3.928628993
44382,145.4906749,-64.97364503,35.6978688,3.858030599,4.056030599,3.878030599,3.908530599
87933,267.1709323,30.77537511,44.62132973,3.859599058,5.038599058,3.961599058,4.012899058
43023,131.9508624,-45.87391796,473.9524704,3.85977043,3.89877043,3.88477043,3.89037043
37447,118.4165643,-6.407389563,42.68668741,3.862965081,5.185965081,3.978965081,4.021565081
41307,130.2293406,-0.055349852,37.5315831,3.864354813,3.845354813,3.840354813,3.853054813
46733,156.9673157,65.13120877,25.58370808,3.867236189,4.276236189,3.906236189,3.949936189
86414,264.1522343,46.06721324,155.3955328,3.868322117,3.639322117,3.825322117,3.798022117
68282,210.3330126,-43.23050606,127.9722785,3.868834681,3.597834681,3.820834681,3.786534681
55425,172.5557695,-53.03016907,97.157882,3.869720405,3.668720405,3.832720405,3.805520405
4436,11.06053376,42.92450417,41.97807211,3.869825939,4.047825939,3.890825939,3.913225939
75695,232.1192024,30.55842277,38.51683556,3.870083163,4.237083163,3.906083163,3.947383163
72220,222.3323998,5.276887099,42.1661746,3.874710832,3.879710832,3.874710832,3.881810832
20535,66.47627505,-33.51467235,80.12310096,3.875628272,5.812628272,4.037628272,3.999728272
115438,347.7970204,-17.6597642,47.7607161,3.87565148,5.28265148,3.99865148,4.03365148
19587,63.62250077,-3.224984162,35.68923622,3.875882003,4.276882003,3.908882003,3.964382003
74376,228.38267,-44.980247,55.79985486,3.876217049,3.807217049,3.842217049,3.848517049
97804,297.7440168,1.41118428,360.9173358,3.877262694,4.836262694,3.965262694,4.051262694
111169,330.3658332,53.7413843,33.13449353,3.87763054,3.93163054,3.89763054,3.89963054
56211,176.3584525,69.14666314,105.3395731,3.880206858,5.994206858,4.062206858,3.976706858
33152,103.7402573,-24.02717922,603.4606229,3.880664405,6.133664405,4.030664405,3.995364405
78104,239.099478,-27.61976318,126.5393288,3.888419239,3.652419239,3.863419239,3.827919239
16852,54.26969347,13.53180472,11.41695037,3.891090317,4.586090317,3.960090317,4.011490317
45336,142.397633,6.059872793,39.49137896,3.891544546,3.823544546,3.877544546,3.872844546
61281,190.3356778,69.47214696,155.7343094,3.893128007,3.776128007,3.912128007,3.884528007
87808,268.542721,37.45593207,208.6106287,3.894326965,5.636326965,4.030326965,4.062726965
5896,2.861337642,-71.76061533,17.35729912,3.895730564,,8.084730564,4.609630564
60823,188.2469393,-48.9426955,135.0804836,3.897352106,3.656352106,3.865352106,3.830952106
21444,69.30024013,-2.569054297,177.1989148,3.897679247,3.655679247,3.868679247,3.838979247
71795,220.9190708,15.58773565,58.45712823,3.898978145,3.981978145,3.917978145,3.916078145
65936,203.0210496,-38.89899375,384.728363,3.900637763,5.421637763,4.026637763,4.064237763
76276,233.7128156,12.28322522,67.42702863,3.901425181,4.171425181,3.889425181,3.969125181
88794,270.9201279,29.41933513,109.5664086,3.901715094,3.878715094,3.896715094,3.900115094
47431,146.7376673,0.60223197,84.60316301,3.901856724,5.625856724,4.052856724,4.053856724
11001,31.65653035,-70.68297511,38.22577102,3.901866483,3.955866483,3.906866483,3.919866483
45688,144.730227,39.9117214,38.91771152,3.907355404,4.074355404,4.016355404,3.917255404
116584,346.5738878,52.03230657,27.00099636,3.907697033,5.217697033,4.072697033,4.067197033
73807,226.4690391,-45.67684991,152.366724,3.908969847,3.484969847,3.637969847,3.854169847
91117,276.8705084,-5.304662225,54.99190249,3.913022946,5.649022946,4.066022946,4.070222946
9347,29.27159954,-20.08455788,89.11217078,3.914831527,5.993831527,4.109831527,4.026031527
28328,90.53429555,-42.65291751,159.5659014,3.915542306,5.375542306,4.023542306,4.076042306
110997,335.0776518,-42.53275461,88.50061971,3.917609121,5.232609121,4.025609121,4.087009121
88771,268.4447454,14.04772845,27.98076286,3.921778863,4.114778863,3.948778863,3.975378863
48319,155.8683319,60.58870898,37.67864463,3.923241676,4.290241676,3.958241676,3.990841676
95853,287.2501799,52.3507211,40.48746454,3.923458735,4.122458735,3.948458735,3.977058735
12843,38.18571304,-9.937462818,10.87055838,3.924610922,4.491610922,3.976610922,4.026410922
87108,264.3592016,7.199064979,31.49847302,3.925501833,3.982501833,3.926501833,3.939201833
45101,139.9241416,-61.94120485,150.7535706,3.925903942,3.703903942,3.895903942,3.865803942
12486,39.03434529,-39.3648879,41.00698435,3.927467203,5.217467203,4.046467203,4.092567203
54463,167.2945586,-58.90527423,1816.508735,3.9280009,5.5050009,4.0520009,4.0870009
80883,247.0625077,4.63983729,53.63545857,3.931861489,4.069861489,4.012861489,3.936561489
42515,131.5338996,-34.4494457,117.0835876,3.933876538,5.101876538,4.031876538,4.090276538
87585,264.3226558,56.19055013,37.54531798,3.934150543,5.468150543,4.071150543,4.098950543
35228,110.8617026,-68.0692181,199.4935706,3.938279262,4.908279262,4.024279262,4.087979262
104887,309.831371,42.43245563,22.92450484,3.938639303,4.413639303,3.982639303,4.021439303
60129,186.4235864,1.23190991,78.32484699,3.93921366,3.99021366,3.94321366,3.94841366
95347,287.9033401,-37.37024088,51.61820592,3.940520673,3.823520673,3.921520673,3.910020673
88192,269.9584059,3.254528206,437.035743,3.941223966,3.982223966,3.985223966,3.981623966
104987,316.3399375,7.76915279,57.69035202,3.941946675,4.611946675,4.023946675,4.064246675
113638,338.2361868,-51.10075465,31.97471775,3.945274674,5.194274674,4.062274674,4.112674674
13531,42.93859466,55.46036527,76.62355874,3.946440358,4.880440358,4.036440358,4.092340358
95241,289.1718197,-43.0344251,115.2891817,3.946479113,3.831479113,3.931479113,3.922179113
91792,275.8640587,-69.04587129,62.51930366,3.948722628,5.410722628,4.071722628,4.106122628
59449,184.689397,-50.7698897,103.9566957,3.949726837,3.748726837,3.915726837,3.888326837
53229,168.8365529,37.0157598,32.24151585,3.950809595,5.305809595,4.070809595,4.113909595
57757,187.683373,13.06987292,12.87147757,3.950935699,4.633935699,4.020935699,4.074535699
48455,152.2464984,28.97984954,42.223929,3.955395542,5.558395542,4.092395542,4.125195542
